Lp.,Numer EVN,Nr SAT,seria,Typ,Rok budowy,stacja postoju,masa konstrukcyjna (tony),Nr i nazwa części sprzedaży
9552,315154197380,7000081603,Eans,424W,1998,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9553,315154975249,7000050328,Eaos,CFR/E,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9554,315153690526,7000064212,Eaos,CFR/E,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9555,315153517596,7000041562,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9556,315154966982,7000049913,Eaos,CFR/E,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9557,315153650041,7000037649,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9558,315153683141,7000063695,Eaos,CFR/E,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9559,315154999025,7000051960,Eaos,CSD/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9560,315154954996,7000049036,Eaos,CSD/E,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9561,315153537990,7000039154,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9562,315153658903,7000042585,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9563,315153615614,7000059570,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9564,315153612066,7000059310,Eaos,CFR/E,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9565,315153817160,7000058308,Eaos,CSD/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9566,315153693843,7000064434,Eaos,CFR/E,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9567,315153400736,9100046563,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9568,315153406691,9100048168,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9569,215123712121,7000010217,Hbikklls,221K,1987,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9570,215123712436,7000010248,Hbikklls,221K,1985,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9571,825139443576,7000018120,Res,424Z,1984,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9572,825145455598,7000076023,Sgs,412ZaGn,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9573,825145456208,7000075753,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9574,825145455291,7000076103,Sgs,412ZaGn,1973,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9575,825145454989,7000076122,Sgs,412ZaGn,1977,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9576,315147070736,7000022875,Smms,426Z,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9577,315147066338,7000021172,Smms,426Z,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9578,315147076600,7000021605,Smms,426Z,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9579,315153675154,7000043470,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9580,315153654811,7000062399,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9581,315153655586,7000037392,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9582,315153621380,7000060003,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9583,315153404050,7000037305,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9584,315153655800,7000039233,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9585,315153673753,7000063042,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9586,315153559911,7000044354,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9587,315153657335,7000062585,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9588,315153810975,7000038158,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9589,315153626900,7000060572,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9590,315153640489,7000061382,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9591,315153670460,7000062806,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9592,315153402377,7000071973,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9593,825153741178,7000084962,Eaos,430W,2005,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9594,825153064357,7000066178,Eaos,401Wj,1977,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9595,315153621695,7000060027,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9596,315145453165,7000003194,Sgs,412Z/Gn,1979,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9597,315153765831,7000040675,Eanos,415W,1995,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9598,315153630373,7000060839,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9599,315153618063,7000060360,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9600,315153814357,7000058088,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9601,315153681152,7000036309,Eaos,CFR/E,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9602,315153642188,7000061501,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9603,315153651130,7000062738,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9604,315153814472,7000058098,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9605,315154979381,7000050617,Eaos,412Wb,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9606,315154979407,7000050619,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9607,315153512019,7000073743,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9608,315153650272,7000062076,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9609,315153531449,7000075010,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9610,315153534666,7000043200,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9611,315153535432,7000035976,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9612,825153404314,7000072118,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9613,315153631157,7000060894,Eaos,412W,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9614,315153509056,7000035964,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9615,315153504818,7000073839,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9616,315153537453,7000074836,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9617,315154983573,9100048064,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9618,315166348039,7000081980,Falns,440V,2003,Zajączkowo Tczewskie,26.50,IV - Rejon TORUŃ
9619,315167340274,7000003150,Fas,443V,1971,Zajączkowo Tczewskie,30.00,IV - Rejon TORUŃ
9620,315167344052,7000029516,Fas,443V,1968,Zajączkowo Tczewskie,30.00,IV - Rejon TORUŃ
9621,215134595762,7000011499,Kgns,212Z,1993,Zajączkowo Tczewskie,14.50,IV - Rejon TORUŃ
9622,215134597776,7000011697,Kgns,212Z,1996,Zajączkowo Tczewskie,14.50,IV - Rejon TORUŃ
9623,825145455846,7000075887,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9624,315145414274,7000019032,Sgs,412Z,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9625,825145454344,7000022791,Sgs,412ZaGn,1979,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9626,825145454906,7000022847,Sgs,412ZaGn,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9627,825145456273,7000075759,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9628,825145456240,7000075767,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9629,315147065793,7000021152,Smms,426Z,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9630,315153588829,7000035017,Eaos,CFR/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9631,315153469657,7000044207,Eaos,CFR/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9632,315139442224,7000014393,Res,424Z,1983,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9633,315139463899,7000015896,Res,424Z,1986,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9634,315139443453,7000014474,Res,424Z,1984,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9635,315139472791,7000016463,Res,424Z,1988,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9636,825139453534,7000018147,Res,424Z,1985,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9637,825139476097,7000018228,Res,424Z,1988,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9638,315139477527,7000016776,Res,424Z,1989,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9639,315139467304,7000016125,Res,424Z,1986,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9640,315139459871,7000015622,Res,CSD/R,1985,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9641,315139420360,7000014269,Res,CSD/R,1979,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9642,315139474813,7000016597,Res,424Z,1988,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9643,315139452843,7000015113,Res,CSD/R,1984,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9644,315154195368,7000048583,Eans,424W,1998,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9645,315153647617,7000061886,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9646,315154962759,7000042801,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9647,315153815164,7000058151,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9648,315153513298,7000074437,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9649,315153819281,7000043064,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9650,825153742358,7000085174,Eaos,430W,2005,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9651,825153330451,7000065832,Eaos,408W,1979,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9652,315154976817,7000050435,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9653,315154961199,7000038856,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9654,315153670569,7000038248,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9655,315154980116,7000050674,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9656,315153640174,7000061359,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9657,315153539848,7000037547,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9658,315154979043,7000050594,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9659,315154960993,9100048104,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9660,315166552879,7000028133,Fals,WAP/Fs,1978,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9661,825166597724,7000032708,Fals,WAP/F,1979,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9662,215134595366,7000011462,Kgns,212Z,1993,Zajączkowo Tczewskie,14.50,IV - Rejon TORUŃ
9663,215134597008,7000011620,Kgns,212Z,1995,Zajączkowo Tczewskie,14.50,IV - Rejon TORUŃ
9664,315139451936,7000015051,Res,CSD/R,1984,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9665,315145413706,7000018983,Sgs,412Z,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9666,825145456018,7000075903,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9667,825145456141,7000075750,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9668,315145411247,7000018787,Sgs,412Z,1974,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9669,825145407714,7000022709,Sgs,412Z,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9670,315145417020,7000019304,Sgs,412Z,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9671,315154983326,7000051502,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9672,315154977815,7000043339,Eaos,412Wb,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9673,315153656741,7000037992,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9674,315153538923,7000074937,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9675,825153358346,7000069238,Eaos,408W,1980,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9676,315153519063,7000074239,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9677,315153648755,7000037438,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9678,825153393012,7000070312,Eaos,401Wb,1981,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9679,315154978490,7000034949,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9680,315166512642,7000031527,Fals,WAP/F,1980,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9681,215123712998,7000010304,Hbikklls,221K,1988,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9682,215123712634,7000010268,Hbikklls,221K,1986,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9683,215123712931,7000010298,Hbikklls,221K,1987,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9684,215123712683,7000010273,Hbikklls,221K,1988,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9685,215123712717,7000010276,Hbikklls,221K,1986,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9686,215123712139,7000010218,Hbikklls,221K,1987,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9687,215123712378,7000010242,Hbikklls,221K,1985,Zajączkowo Tczewskie,17.50,IV - Rejon TORUŃ
9688,825145456281,7000075761,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9689,315145415966,7000019198,Sgs,412Z/Gn,1973,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9690,825145455135,7000076132,Sgs,412ZaGn,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9691,315145409407,7000018658,Sgs,412Z/Gn,1974,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9692,315153576097,7000057414,Eaos,CSD/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9693,315153681095,7000063554,Eaos,CFR/E,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9694,315153466513,7000072170,Eaos,CFR/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9695,315154959607,7000049248,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9696,315153712734,7000045788,Eaos,CFR/E,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9697,315139461497,7000015735,Res,424Z,1985,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9698,315139462883,7000015828,Res,424Z,1985,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9699,315139444816,7000014560,Res,424Z,1984,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9700,315153400090,7000034648,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9701,315154964714,7000044019,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9702,315153515004,7000073948,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9703,315153512241,7000039423,Eaos,412W,1983,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9704,315153647047,7000061844,Eaos,412W,1985,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9705,825153366042,7000036660,Eaos,408W,1980,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9706,315153518867,7000074223,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9707,315154964086,7000049565,Eaos,412W,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9708,315153408853,7000072448,Eaos,412W,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9709,315153134012,7000066624,Eaos,408W,1979,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9710,315159695941,9100046158,Eas,401Wb,1973,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9711,825168417194,7000033865,Fac,409Va,1975,Zajączkowo Tczewskie,22.80,IV - Rejon TORUŃ
9712,315166352049,7000086430,Falns,440V,2000,Zajączkowo Tczewskie,26.50,IV - Rejon TORUŃ
9713,315166366999,7000081867,Falns,436V,1999,Zajączkowo Tczewskie,26.50,IV - Rejon TORUŃ
9714,315166670358,7000029066,Fals,452V,1978,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9715,315166670499,7000029080,Fals,452V,1977,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9716,315166662413,7000028899,Fals,448V,1974,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9717,315166662108,7000028868,Fals,448V,1979,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9718,315166662975,7000028955,Fals,448V,1976,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9719,315166671596,7000029190,Fals,452V,1975,Zajączkowo Tczewskie,28.00,IV - Rejon TORUŃ
9720,315145453538,7000002860,Sgs,412Zd,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9721,315147067187,7000021213,Smms,426Z,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9722,315153585742,7000057450,Eaos,CFR/E,1987,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9723,315153715331,7000042785,Eaos,CFR/E,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9724,315154973723,7000049846,Eaos,CFR/E,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9725,315153719507,7000043810,Eaos,CFR/E,1988,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9726,825153743570,7000045059,Eaos,430W,2005,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9727,315153532744,7000043522,Eaos,412W,1984,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9728,315154975777,7000050363,Eaos,CFR/E,1986,Zajączkowo Tczewskie,20.00,IV - Rejon TORUŃ
9729,315166346876,7000026408,Falns,440V,2003,Zajączkowo Tczewskie,26.50,IV - Rejon TORUŃ
9730,315139459764,7000015613,Res,CSD/R,1985,Zajączkowo Tczewskie,24.00,IV - Rejon TORUŃ
9731,315145412344,7000018873,Sgs,412Z/Gn,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9732,825145454161,7000022773,Sgs,412ZaGn,1981,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9733,315145406973,7000018482,Sgs,412Z/Gn,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9734,315145453298,7000003207,Sgs,412Z/Gn,1981,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9735,315145405389,7000018360,Sgs,412Z/Gn,1974,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9736,315145414241,7000019029,Sgs,412Z,1974,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9737,825145454567,7000022813,Sgs,412ZaGn,1981,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9738,315145416410,7000019243,Sgs,412Z,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9739,825145455556,7000076019,Sgs,412ZaGn,1980,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9740,315145406155,7000018418,Sgs,412Z,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9741,315145408524,7000018596,Sgs,412Z,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9742,825145455143,7000076144,Sgs,412ZaGn,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9743,825145455523,7000076017,Sgs,412ZaGn,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9744,315145407765,7000018540,Sgs,412Z,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9745,825145455374,7000076098,Sgs,412ZaGn,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9746,825145455309,7000076102,Sgs,412ZaGn,1979,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9747,315145452928,7000003170,Sgs,412Z/Gn,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9748,315145452878,7000003165,Sgs,412Z/Gn,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9749,315145408136,7000018566,Sgs,412Z,1974,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9750,315145450682,7000019663,Sgs,412Z/Gn,1981,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9751,825145453932,7000022750,Sgs,412ZaGn,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9752,825145455929,7000075895,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9753,825145455978,7000075898,Sgs,412ZaGn,1986,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9754,315145408995,7000018627,Sgs,412Z,1973,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9755,315145417137,7000019315,Sgs,412Z,1978,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9756,315145453579,7000002863,Sgs,412Zd,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9757,825145455259,7000076079,Sgs,412ZaGn,1975,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9758,315145413441,7000018963,Sgs,412Z,1976,Zajączkowo Tczewskie,22.00,IV - Rejon TORUŃ
9759,315153777554,7000048262,Eanos,415W,1998,Zbąszynek,24.00,II - Rejon SZCZECIN
9760,825153456538,7000035286,Eaos,CFR/E,1989,Zbąszynek,20.00,II - Rejon SZCZECIN
9761,315153618469,7000042606,Eaos,412W,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9762,825153632336,7000037106,Eaos,412W,1989,Zbąszynek,20.00,II - Rejon SZCZECIN
9763,315153619608,7000059875,Eaos,412W,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9764,315153400652,7000071849,Eaos,412W,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9765,315153586526,7000057503,Eaos,CFR/E,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9766,315153460854,7000037087,Eaos,CFR/E,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9767,315127154724,7000011161,Hais,412Kc,1975,Zbąszynek,23.80,II - Rejon SZCZECIN
9768,315127151555,7000010845,Hais,412K,1973,Zbąszynek,23.80,II - Rejon SZCZECIN
9769,315147079430,7000021727,Smms,426Z,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9770,825153709001,7000065664,Eaos,CFR/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9771,315153613338,7000044192,Eaos,CFR/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9772,315153714458,7000045916,Eaos,CFR/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9773,315153614914,7000059519,Eaos,CFR/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9774,315153630175,7000060821,Eaos,412W,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9775,315153604402,7000058769,Eaos,CFR/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9776,825154955033,7000049039,Eaos,CSD/E,1986,Zbąszynek,20.00,II - Rejon SZCZECIN
9777,315154966313,7000049874,Eaos,CFR/E,1986,Zbąszynek,20.00,II - Rejon SZCZECIN
9778,315153638962,7000044134,Eaos,CSD/E,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9779,315153509577,7000073564,Eaos,412W,1983,Zbąszynek,20.00,II - Rejon SZCZECIN
9780,315153656998,7000043847,Eaos,412W,1985,Zbąszynek,20.00,II - Rejon SZCZECIN
9781,825153511662,7000073716,Eaos,412W,1983,Zbąszynek,20.00,II - Rejon SZCZECIN
9782,315153507019,7000040144,Eaos,412W,1983,Zbąszynek,20.00,II - Rejon SZCZECIN
9783,315153814670,7000043407,Eaos,412W,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9784,315153409091,7000072463,Eaos,412W,1987,Zbąszynek,20.00,II - Rejon SZCZECIN
9785,315127153130,7000011002,Hais,412Kc,1978,Zbąszynek,23.80,II - Rejon SZCZECIN
9786,315127153353,7000011024,Hais,412Kc,1977,Zbąszynek,23.80,II - Rejon SZCZECIN
9787,315146360351,7000020031,Sikkps,426Sa,1983,Zbąszynek,32.40,II - Rejon SZCZECIN
9788,315146360054,7000020001,Sikkps,426Sa,1983,Zbąszynek,32.40,II - Rejon SZCZECIN
9789,315146361284,7000020124,Sikkps,426Sa,1999,Zbąszynek,32.40,II - Rejon SZCZECIN
9790,315146360484,7000020044,Sikkps,426Sa,1999,Zbąszynek,32.40,II - Rejon SZCZECIN
9791,315146361052,7000020101,Sikkps,426Sa,1999,Zbąszynek,32.40,II - Rejon SZCZECIN
9792,315154195327,7000044701,Eans,424W,1998,Zbąszynek,24.00,II - Rejon SZCZECIN
9793,825153456660,7000071239,Eaos,CFR/E,1989,Zbąszynek,20.00,II - Rejon SZCZECIN
9794,825153375944,7000038465,Eaos,408W,1981,Zbąszynek,20.00,II - Rejon SZCZECIN
9795,315153620572,7000059947,Eaos,412W,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
9796,315153684362,7000038058,Eaos,CFR/E,1985,Zbąszynek,20.00,II - Rejon SZCZECIN
9797,825153160981,7000067082,Eaos,408W,1979,Zbąszynek,20.00,II - Rejon SZCZECIN
9798,315153620903,7000035769,Eaos,412Wb,1988,Zbąszynek,20.00,II - Rejon SZCZECIN
